street_name,segment_id,total_segments,length_m,start_lat,start_lon,end_lat,end_lon
Unknown,6,7,500.0,47.4090076,8.4683616,47.407216,8.4742508
Unknown,7,7,195.0,47.407216,8.4742508,47.4067639,8.4753205
Hürlimannplatz,1,1,254.4,47.3642146,8.5263246,47.365603,8.5266253
Waidhofweg,1,1,414.7,47.4248198,8.5291517,47.4258699,8.5336326
Bombachhalde,1,1,235.9,47.4051521,8.4800708,47.403969,8.4823021
In Böden,1,2,500.0,47.416314,8.5146725,47.418974,8.5094519
In Böden,2,2,260.4,47.418974,8.5094519,47.4200197,8.506699
Käshaldenstrasse,1,1,309.0,47.4335879,8.5302582,47.4325949,8.5277986
Unknown,1,1,213.8,47.416461,8.6055641,47.4151443,8.6076237
Magnusstrasse,1,1,164.1,47.3804507,8.5255592,47.3792609,8.5242742
Breitenlooweg,1,1,135.8,47.3786159,8.4840864,47.3794056,8.4833176
Unknown,1,1,85.7,47.3184142,8.5793411,47.3177481,8.5797561
Unknown,1,2,500.0,47.3869279,8.4471293,47.3877137,8.4526689
Unknown,2,2,115.2,47.3877137,8.4526689,47.3881547,8.4539408
Unknown,1,3,500.0,47.3192742,8.4583811,47.3180354,8.452111
Unknown,2,3,500.0,47.3180354,8.452111,47.3184872,8.4456529
Unknown,3,3,148.6,47.3184872,8.4456529,47.3192401,8.4441069
Unknown,1,3,500.0,47.4106723,8.6004733,47.414013,8.6020478
Unknown,2,3,500.0,47.414013,8.6020478,47.4174734,8.5988285
Unknown,3,3,264.0,47.4174734,8.5988285,47.4196486,8.5980522
Bahnhofquai,1,6,500.0,47.3760095,8.5419015,47.3758432,8.5419413
Bahnhofquai,2,6,500.0,47.3758432,8.5419413,47.3775558,8.5416151
Bahnhofquai,3,6,500.0,47.3775558,8.5416151,47.3780422,8.5415266
Bahnhofquai,4,6,500.0,47.3780422,8.5415266,47.3772618,8.5418683
Bahnhofquai,5,6,500.0,47.3772618,8.5418683,47.3759516,8.5418604
Bahnhofquai,6,6,239.4,47.3759516,8.5418604,47.3760186,8.5418676
Pfirsichstrasse,1,1,136.3,47.3900776,8.5372885,47.3890579,8.5382011
Neuhausstrasse,1,1,259.1,47.3769223,8.5655889,47.3775794,8.5623486
Unknown,1,1,367.5,47.4257575,8.6116443,47.4231406,8.6140415
Unknown,1,12,500.0,47.3483369,8.5831602,47.3481915,8.5847632
Unknown,2,12,500.0,47.3481915,8.5847632,47.3472431,8.5867955
Unknown,3,12,500.0,47.3472431,8.5867955,47.3484222,8.5857653
Unknown,4,12,500.0,47.3484222,8.5857653,47.346313,8.5872273
Unknown,5,12,500.0,47.346313,8.5872273,47.3480979,8.5828414
Unknown,6,12,500.0,47.3480979,8.5828414,47.3476813,8.5830832
Unknown,7,12,500.0,47.3476813,8.5830832,47.3478771,8.5830064
Unknown,8,12,500.0,47.3478771,8.5830064,47.3470534,8.5886025
Unknown,9,12,500.0,47.3470534,8.5886025,47.3474335,8.5844019
Unknown,10,12,500.0,47.3474335,8.5844019,47.3472375,8.5813022
Unknown,11,12,500.0,47.3472375,8.5813022,47.3480342,8.5840874
Unknown,12,12,173.5,47.3480342,8.5840874,47.3479874,8.5824982
Kugelfangweg,1,1,193.2,47.3858188,8.578864,47.3844894,8.580329
Chelleweg,1,1,314.5,47.3507831,8.5999912,47.3507831,8.5999912
Kanzleistrasse,1,2,500.0,47.3791706,8.5222957,47.3751406,8.5194329
Kanzleistrasse,2,2,19.3,47.3751406,8.5194329,47.3749764,8.519352
Unknown,1,1,120.2,47.4214744,8.6297019,47.4219742,8.6283316
Unknown,1,2,500.0,47.4460384,8.505121,47.4428715,8.5007681
Unknown,2,2,108.2,47.4428715,8.5007681,47.4428552,8.5006589
Muggenbühlerhölzliweg,1,3,500.0,47.3250543,8.523593,47.3285824,8.5213561
Muggenbühlerhölzliweg,2,3,500.0,47.3285824,8.5213561,47.3325936,8.523455
Muggenbühlerhölzliweg,3,3,490.1,47.3325936,8.523455,47.3353842,8.5250608
Unknown,1,2,500.0,47.3911255,8.6085486,47.3880792,8.613367
Unknown,2,2,106.2,47.3880792,8.613367,47.3874241,8.61439
Mürtschenstrasse,1,1,249.6,47.3871371,8.4941464,47.3874108,8.4972819
Sagentobelbachweg,1,1,205.0,47.3987546,8.6003954,47.3996009,8.5980232
Unknown,1,2,500.0,47.4251628,8.6162057,47.4273281,8.6168159
Unknown,2,2,26.0,47.4273281,8.6168159,47.427531,8.6169568
Waidbergweg,1,2,500.0,47.4020109,8.5091823,47.4033333,8.5144056
Waidbergweg,2,2,104.3,47.4033333,8.5144056,47.4039096,8.515442
Buchwiesenweg,1,1,100.3,47.4273356,8.5417628,47.4279185,8.5427637
General-Guisan-Quai,1,2,500.0,47.3659924,8.5400357,47.3631682,8.535214
General-Guisan-Quai,2,2,65.8,47.3631682,8.535214,47.3625777,8.5352737
Unknown,1,1,374.1,47.4450231,8.5801659,47.443837,8.5819276
Laternengasse,1,1,69.7,47.3694891,8.5442344,47.3696487,8.5434936
Unknown,1,1,231.1,47.3947465,8.4458501,47.3926862,8.4456994
Hellmutstrasse,1,2,500.0,47.3768725,8.5288332,47.3796219,8.5235943
Hellmutstrasse,2,2,195.8,47.3796219,8.5235943,47.3796765,8.5214278
Unknown,1,1,469.0,47.4440149,8.6118283,47.4419616,8.6170393
Unknown,1,1,165.6,47.3156474,8.5908096,47.317066,8.5902278
Pflanzschulstrasse,1,5,500.0,47.3749962,8.5260495,47.3770402,8.5201539
Pflanzschulstrasse,2,5,500.0,47.3770402,8.5201539,47.3786817,8.5159393
Pflanzschulstrasse,3,5,500.0,47.3786817,8.5159393,47.3761849,8.5214458
Pflanzschulstrasse,4,5,500.0,47.3761849,8.5214458,47.3736879,8.5269519
Pflanzschulstrasse,5,5,215.6,47.3736879,8.5269519,47.3743126,8.5269395
Metzgergasse,1,1,122.0,47.3722981,8.543847,47.3717785,8.542834
Torgasse,1,1,88.6,47.3677971,8.5448863,47.368207,8.5458913
Eyhof,1,1,239.8,47.3714629,8.4884289,47.3712616,8.4909547
Louis-Braille-Strasse,1,1,80.2,47.3623451,8.5161577,47.3618283,8.516842
Unknown,1,1,228.6,47.3353529,8.4731931,47.3334031,8.4729695
Unknown,1,1,448.6,47.3725661,8.6175692,47.3695197,8.6185149
Unknown,1,4,500.0,47.3899197,8.6174227,47.3916085,8.6175686
Unknown,2,4,500.0,47.3916085,8.6175686,47.3960979,8.6179562
Unknown,3,4,500.0,47.3960979,8.6179562,47.3942679,8.6175168
Unknown,4,4,487.3,47.3942679,8.6175168,47.3899197,8.6174227
Unknown,1,2,500.0,47.4366233,8.4636128,47.4338695,8.4686468
Unknown,2,2,9.3,47.4338695,8.4686468,47.4338035,8.4687224
Unknown,1,4,500.0,47.3928322,8.612969,47.3932732,8.6157694
Unknown,2,4,500.0,47.3932732,8.6157694,47.391383,8.6097603
Unknown,3,4,500.0,47.391383,8.6097603,47.3924344,8.6116927
Unknown,4,4,46.3,47.3924344,8.6116927,47.3922256,8.6121817
Fernsehstrasse,1,1,63.2,47.4178827,8.5598742,47.4173923,8.5602257
Unknown,1,1,126.6,47.4467124,8.4665978,47.4458444,8.4657268
Morgentalstrasse,1,2,500.0,47.3439375,8.5288572,47.3436974,8.5250108
Morgentalstrasse,2,2,305.9,47.3436974,8.5250108,47.3438651,8.5212609
Kaminfegergasse,1,1,192.0,47.3730569,8.5395274,47.3730119,8.5416883
Lavendelweg,1,1,101.1,47.407954,8.5518533,47.4075984,8.5530817
Kirchenackerweg,1,2,500.0,47.4071565,8.5512197,47.4104448,8.5536884
Kirchenackerweg,2,2,112.2,47.4104448,8.5536884,47.4094373,8.5537465
Püntstrasse,1,1,193.1,47.3752944,8.4854463,47.3738836,8.4839591
Sonnenbergstrasse,1,3,500.0,47.3650661,8.5672068,47.3693569,8.565968
Sonnenbergstrasse,2,3,500.0,47.3693569,8.565968,47.370835,8.5704215
Sonnenbergstrasse,3,3,306.3,47.370835,8.5704215,47.372869,8.5697998
Unknown,1,4,500.0,47.3256451,8.6017167,47.3259961,8.6070877
Unknown,2,4,500.0,47.3259961,8.6070877,47.3256829,8.609207
Unknown,3,4,500.0,47.3256829,8.609207,47.325552,8.6029993
Unknown,4,4,143.3,47.325552,8.6029993,47.3256317,8.6025378
Oetenbacherholzstrasse,1,2,500.0,47.3759364,8.5966847,47.3784097,8.5912073
Oetenbacherholzstrasse,2,2,145.6,47.3784097,8.5912073,47.3789341,8.5894885
Widdergasse,1,1,44.4,47.37208,8.5396608,47.3722814,8.5401685
Frohbühlstrasse,1,1,479.0,47.4274297,8.5516001,47.4295935,8.5555532
Geissbergstrasse,1,2,500.0,47.4261593,8.4711821,47.4228381,8.475449
Geissbergstrasse,2,2,212.4,47.4228381,8.475449,47.4213306,8.4752717
Unknown,1,1,482.9,47.3845127,8.6117797,47.3817847,8.616396
Unknown,1,4,500.0,47.3243521,8.5221525,47.321013,8.5249279
Unknown,2,4,500.0,47.321013,8.5249279,47.3175131,8.5287266
Unknown,3,4,500.0,47.3175131,8.5287266,47.3152908,8.5287709
Unknown,4,4,461.9,47.3152908,8.5287709,47.3151299,8.5285818
Unknown,1,2,500.0,47.4461953,8.5084191,47.4428907,8.5044888
Unknown,2,2,227.7,47.4428907,8.5044888,47.4432751,8.5020618
Unknown,1,1,88.4,47.3561023,8.44707,47.3568916,8.4471621
Unknown,1,2,500.0,47.3435347,8.585052,47.3450961,8.5911236
Unknown,2,2,30.7,47.3450961,8.5911236,47.3452356,8.5914737
Kühriedweg,1,3,500.0,47.4096361,8.5640494,47.4081836,8.5580875
Kühriedweg,2,3,500.0,47.4081836,8.5580875,47.4084238,8.5515398
Kühriedweg,3,3,401.1,47.4084238,8.5515398,47.4092476,8.5464565
Unknown,1,1,421.1,47.4345672,8.4575045,47.4379007,8.4601446
Merkurplatz,1,1,322.8,47.3673398,8.5547254,47.3672349,8.5553059
Unknown,1,9,500.0,47.3469829,8.5670238,47.3431716,8.5705349
Unknown,2,9,500.0,47.3431716,8.5705349,47.3393516,8.5740264
Unknown,3,9,500.0,47.3393516,8.5740264,47.336481,8.5750719
Unknown,4,9,500.0,47.336481,8.5750719,47.3392797,8.5728528
Unknown,5,9,500.0,47.3392797,8.5728528,47.3387632,8.5730207
Unknown,6,9,500.0,47.3387632,8.5730207,47.3429484,8.5705996
Unknown,7,9,500.0,47.3429484,8.5705996,47.3469514,8.568078
Unknown,8,9,500.0,47.3469514,8.568078,47.3434807,8.5706436
Unknown,9,9,416.8,47.3434807,8.5706436,47.3402808,8.5728206
Unknown,1,2,500.0,47.3456028,8.4699811,47.3483455,8.4652071
Unknown,2,2,458.7,47.3483455,8.4652071,47.3485921,8.4608138
Unknown,1,1,307.7,47.3272,8.6089588,47.3283151,8.6081149
Unknown,1,1,415.0,47.4214021,8.4538257,47.4244239,8.4547347
Waldstrasse,1,1,159.7,47.410335,8.5243668,47.4093818,8.5227834
Unknown,1,1,167.4,47.4339284,8.4497306,47.4333959,8.4518063
Unknown,1,1,170.3,47.396428,8.6039153,47.3960405,8.606052
Westbühlstrasse,1,3,500.0,47.3251666,8.5425395,47.3292284,8.5406078
Westbühlstrasse,2,3,500.0,47.3292284,8.5406078,47.3308625,8.5398876
Westbühlstrasse,3,3,387.0,47.3308625,8.5398876,47.3288722,8.5412979
Unknown,1,2,500.0,47.328982,8.6007571,47.3300908,8.5997347
Unknown,2,2,200.5,47.3300908,8.5997347,47.3293585,8.5991427
Schwarzbächlistrasse,1,1,80.4,47.3199661,8.5129309,47.3201562,8.5139564
Unknown,1,1,160.8,47.3443677,8.5991475,47.3447634,8.5971332
Unknown,1,1,132.9,47.3451922,8.5975576,47.3449263,8.5992704
Bruneggweg,1,4,500.0,47.3556015,8.5284106,47.3560401,8.5311462
Bruneggweg,2,4,500.0,47.3560401,8.5311462,47.3534047,8.5257838
Bruneggweg,3,4,500.0,47.3534047,8.5257838,47.3555976,8.5281769
Bruneggweg,4,4,12.5,47.3555976,8.5281769,47.3556093,8.5283407
Unknown,1,1,132.6,47.4375388,8.561935,47.4366796,8.563153
Geissbergweg,1,2,500.0,47.3864335,8.5501808,47.386722,8.5512348
Geissbergweg,2,2,411.2,47.386722,8.5512348,47.3860089,8.5501896
Birchplatz,1,1,126.7,47.4097564,8.5378235,47.4095522,8.5377248
Unknown,1,1,498.0,47.4487066,8.5117302,47.444498,8.5131758
Hohmoos,1,7,500.0,47.3937147,8.5930649,47.3929615,8.5909012
Hohmoos,2,7,500.0,47.3929615,8.5909012,47.3933205,8.591932
Hohmoos,3,7,500.0,47.3933205,8.591932,47.3930932,8.5912433
Hohmoos,4,7,500.0,47.3930932,8.5912433,47.3939347,8.5964723
Hohmoos,5,7,500.0,47.3939347,8.5964723,47.394692,8.6028337
Hohmoos,6,7,500.0,47.394692,8.6028337,47.3939469,8.5973073
Hohmoos,7,7,481.7,47.3939469,8.5973073,47.3932185,8.5916469
Emilie-Lieberherr-Platz,1,1,33.9,47.3834388,8.5308545,47.3831923,8.5305897
Unknown,1,1,157.5,47.4059102,8.4477948,47.4056254,8.449791
Hagwiesenweg,1,2,500.0,47.3588993,8.4975293,47.3627155,8.4995262
Hagwiesenweg,2,2,208.3,47.3627155,8.4995262,47.3641261,8.5012192
Unknown,1,1,367.2,47.4316646,8.5790719,47.4317192,8.5790897
Unknown,1,3,500.0,47.3190043,8.5507941,47.3212455,8.550183
Unknown,2,3,500.0,47.3212455,8.550183,47.3171579,8.5526321
Unknown,3,3,248.7,47.3171579,8.5526321,47.3153076,8.5540736
Otto-Nauer-Weg,1,1,74.9,47.4068323,8.5650773,47.4073475,8.564496
Ostbühlstrasse,1,1,275.9,47.331295,8.5373045,47.332995,8.5347827
Rennweg,1,1,207.6,47.3722814,8.5401685,47.373918,8.5388469
Speerstrasse,1,2,500.0,47.343696,8.5250078,47.340006,8.5287895
Speerstrasse,2,2,30.0,47.340006,8.5287895,47.3397853,8.5290182
Pestalozzistrasse,1,2,500.0,47.3752828,8.5529,47.37164,8.5567404
Pestalozzistrasse,2,2,11.1,47.37164,8.5567404,47.3715453,8.5567815
Baurstrasse,1,1,259.4,47.3550538,8.5524521,47.3561566,8.5554598
Billoweg,1,25,500.0,47.3644605,8.5315011,47.3641329,8.5328571
Billoweg,2,25,500.0,47.3641329,8.5328571,47.3597294,8.5342008
Billoweg,3,25,500.0,47.3597294,8.5342008,47.3553259,8.5355443
Billoweg,4,25,500.0,47.3553259,8.5355443,47.3509223,8.5368875
Billoweg,5,25,500.0,47.3509223,8.5368875,47.3465187,8.5382306
Billoweg,6,25,500.0,47.3465187,8.5382306,47.3421151,8.5395734
Billoweg,7,25,500.0,47.3421151,8.5395734,47.3377115,8.540916
Billoweg,8,25,500.0,47.3377115,8.540916,47.3359328,8.5402541
Billoweg,9,25,500.0,47.3359328,8.5402541,47.3400145,8.537619
Billoweg,10,25,500.0,47.3400145,8.537619,47.3438072,8.5346345
Billoweg,11,25,500.0,47.3438072,8.5346345,47.3479706,8.5326929
Billoweg,12,25,500.0,47.3479706,8.5326929,47.3514511,8.531894
Billoweg,13,25,500.0,47.3514511,8.531894,47.3556303,8.5323427
Billoweg,14,25,500.0,47.3556303,8.5323427,47.3601124,8.531832
Billoweg,15,25,500.0,47.3601124,8.531832,47.3644422,8.5315027
Billoweg,16,25,500.0,47.3644422,8.5315027,47.3599525,8.5318842
Billoweg,17,25,500.0,47.3599525,8.5318842,47.3560457,8.5322461
Billoweg,18,25,500.0,47.3560457,8.5322461,47.3604072,8.5316764
Billoweg,19,25,500.0,47.3604072,8.5316764,47.3559285,8.5322758
Billoweg,20,25,500.0,47.3559285,8.5322758,47.3600623,8.5316571
Billoweg,21,25,500.0,47.3600623,8.5316571,47.363425,8.5313052
Billoweg,22,25,500.0,47.363425,8.5313052,47.3608206,8.5315728
Billoweg,23,25,500.0,47.3608206,8.5315728,47.3566712,8.5317262
Billoweg,24,25,500.0,47.3566712,8.5317262,47.3521763,8.5319365
Billoweg,25,25,159.5,47.3521763,8.5319365,47.3519193,8.5319675
Hessenweidweg,1,2,500.0,47.3766333,8.4726579,47.379879,8.4694407
Hessenweidweg,2,2,465.3,47.379879,8.4694407,47.3766333,8.4726579
Unknown,1,2,500.0,47.4284634,8.6232267,47.4305298,8.6233663
Unknown,2,2,170.5,47.4305298,8.6233663,47.4292889,8.6220947
Känzelistrasse,1,1,362.6,47.3695614,8.5882033,47.3721601,8.5906612
Dorfbachweg,1,1,85.5,47.4026673,8.4980512,47.4020869,8.4986406
Unknown,1,3,500.0,47.3761393,8.611081,47.3761625,8.611244
Unknown,2,3,500.0,47.3761625,8.611244,47.3735602,8.6122165
Unknown,3,3,436.3,47.3735602,8.6122165,47.3761393,8.611081
Unknown,1,3,500.0,47.3912055,8.6279219,47.390242,8.62967
Unknown,2,3,500.0,47.390242,8.62967,47.3894335,8.6297911
Unknown,3,3,74.2,47.3894335,8.6297911,47.3898541,8.6290282
Badstrasse,1,13,500.0,47.3460142,8.5656953,47.3493595,8.5615498
Badstrasse,2,13,500.0,47.3493595,8.5615498,47.3499021,8.5609893
Badstrasse,3,13,500.0,47.3499021,8.5609893,47.3531188,8.5564682
Badstrasse,4,13,500.0,47.3531188,8.5564682,47.3559684,8.5517855
Badstrasse,5,13,500.0,47.3559684,8.5517855,47.3599979,8.5488468
Badstrasse,6,13,500.0,47.3599979,8.5488468,47.3588298,8.5507198
Badstrasse,7,13,500.0,47.3588298,8.5507198,47.3552449,8.5547158
Badstrasse,8,13,500.0,47.3552449,8.5547158,47.3516599,8.5587112
Badstrasse,9,13,500.0,47.3516599,8.5587112,47.3480748,8.5627061
Badstrasse,10,13,500.0,47.3480748,8.5627061,47.3482952,8.5625818
Badstrasse,11,13,500.0,47.3482952,8.5625818,47.3477802,8.5629767
Badstrasse,12,13,500.0,47.3477802,8.5629767,47.346625,8.5639742
Badstrasse,13,13,70.4,47.346625,8.5639742,47.3462503,8.5647147
Kräuelgasse,1,1,69.0,47.3763398,8.5294877,47.3758753,8.5288814
Unknown,1,1,271.8,47.4340592,8.5564345,47.4359835,8.5568236
Unknown,1,1,222.6,47.3427355,8.6017422,47.3444489,8.601248
Müseliweg,1,1,204.7,47.4016874,8.5053601,47.4027203,8.5071871
Unknown,1,1,141.1,47.4103482,8.4654067,47.4097653,8.4669246
Unknown,1,2,500.0,47.3285711,8.6224003,47.3281153,8.6216536
Unknown,2,2,77.3,47.3281153,8.6216536,47.3285508,8.6224063
Unknown,1,5,500.0,47.4290785,8.4580493,47.4293694,8.4600778
Unknown,2,5,500.0,47.4293694,8.4600778,47.4293696,8.4604345
Unknown,3,5,500.0,47.4293696,8.4604345,47.4291418,8.459279
Unknown,4,5,500.0,47.4291418,8.459279,47.4290494,8.4602765
Unknown,5,5,4.9,47.4290494,8.4602765,47.4290516,8.4602111
Unknown,1,2,500.0,47.3921587,8.6205026,47.3919988,8.620738
Unknown,2,2,139.9,47.3919988,8.620738,47.3921587,8.6205026
Unknown,1,1,412.6,47.3742288,8.6233886,47.3733388,8.6271779
Hölderlinsteig,1,1,125.1,47.3665822,8.5644107,47.3671226,8.5658008
Hans-Huber-Strasse,1,1,160.6,47.3530973,8.5306225,47.3538901,8.5308491
Winzerstrasse,1,6,500.0,47.4001999,8.4942008,47.4017668,8.4904991
Winzerstrasse,2,6,500.0,47.4017668,8.4904991,47.403712,8.4860576
Winzerstrasse,3,6,500.0,47.403712,8.4860576,47.4011027,8.4909709
Winzerstrasse,4,6,500.0,47.4011027,8.4909709,47.4003783,8.4937927
Winzerstrasse,5,6,500.0,47.4003783,8.4937927,47.4028124,8.4882233
Winzerstrasse,6,6,274.9,47.4028124,8.4882233,47.4036521,8.4858674
Im Bergdörfli,1,1,111.1,47.3378086,8.5238477,47.3381914,8.5247931
Unknown,1,2,500.0,47.3175065,8.5876502,47.3176121,8.5935689
Unknown,2,2,371.0,47.3176121,8.5935689,47.317852,8.5979154
Hädrichstrasse,1,1,142.6,47.3791103,8.4913343,47.3784021,8.4897594
Aspholzstrasse,1,1,184.5,47.4250518,8.5006969,47.4261102,8.5025787
Hellmutstrasse,1,1,94.7,47.3782894,8.5240774,47.3790053,8.5247578
Heugabelweg,1,1,245.3,47.4298596,8.5380424,47.4284617,8.5405579
Lamprechtweg,1,1,114.1,47.4137917,8.5363734,47.4137066,8.5378807
Unknown,1,2,500.0,47.4294559,8.4452051,47.426788,8.4503804
Unknown,2,2,196.8,47.426788,8.4503804,47.4256424,8.452331
Pelikanplatz,1,3,500.0,47.3721377,8.5349458,47.3707297,8.5368617
Pelikanplatz,2,3,500.0,47.3707297,8.5368617,47.3715777,8.5357324
Pelikanplatz,3,3,187.4,47.3715777,8.5357324,47.3721377,8.5349458
Unknown,1,1,322.8,47.3626397,8.4579791,47.3644527,8.4557657
Unknown,1,3,500.0,47.3279159,8.4747654,47.3283746,8.4756579
Unknown,2,3,500.0,47.3283746,8.4756579,47.3285531,8.4751862
Unknown,3,3,207.2,47.3285531,8.4751862,47.3280271,8.4758092
Wartauweg,1,1,379.5,47.4022685,8.4927278,47.4035281,8.4925531
Am Luchsgraben,1,1,139.4,47.4055909,8.5851544,47.4051658,8.5834228
Unknown,1,2,500.0,47.3480404,8.6154104,47.3488089,8.6090957
Unknown,2,2,214.8,47.3488089,8.6090957,47.348392,8.606717
Zellerstrasse,1,1,242.8,47.3423732,8.5352614,47.3403549,8.5362898
Klingenstrasse,1,1,240.3,47.380983,8.5322463,47.3824575,8.534547
Stöckengasse,1,1,193.4,47.4218858,8.5100695,47.421844,8.5077702
August-Forel-Strasse,1,2,500.0,47.3526286,8.572463,47.3567092,8.570422
August-Forel-Strasse,2,2,81.6,47.3567092,8.570422,47.3573343,8.5698728
Albin-Zollinger-Platz,1,5,500.0,47.4059151,8.5483708,47.4055271,8.5462827
Albin-Zollinger-Platz,2,5,500.0,47.4055271,8.5462827,47.4039965,8.5400542
Albin-Zollinger-Platz,3,5,500.0,47.4039965,8.5400542,47.4033698,8.5384135
Albin-Zollinger-Platz,4,5,500.0,47.4033698,8.5384135,47.4053493,8.5441612
Albin-Zollinger-Platz,5,5,336.0,47.4053493,8.5441612,47.4058162,8.548374
Unknown,1,1,178.4,47.4501658,8.5317577,47.4491334,8.5299785
Gratweg,1,2,500.0,47.3528529,8.4885351,47.3568313,8.49029
Gratweg,2,2,347.6,47.3568313,8.49029,47.3584268,8.4868556
Tuschgenweg,1,1,238.3,47.3319041,8.5152171,47.3299934,8.5138975
Unknown,1,1,99.0,47.3160844,8.5535117,47.3163808,8.5547379
Sandacker,1,1,222.5,47.4220337,8.5538433,47.4231416,8.5513887
Unknown,1,1,326.1,47.3179267,8.5221843,47.3154505,8.5240122
Feusisbergli,1,1,163.6,47.3956471,8.4672741,47.3953751,8.4681556
Unknown,1,2,500.0,47.4348275,8.4527816,47.4317775,8.4575457
Unknown,2,2,160.3,47.4317775,8.4575457,47.4309538,8.4592811
Kanalstrasse,1,1,214.9,47.3552708,8.5239477,47.3535743,8.5240996
Steinwiesstrasse,1,3,500.0,47.3698497,8.5522803,47.3713931,8.5576717
Steinwiesstrasse,2,3,500.0,47.3713931,8.5576717,47.3694815,8.5516798
Steinwiesstrasse,3,3,294.8,47.3694815,8.5516798,47.3698822,8.5521413
Unknown,1,1,434.2,47.3965308,8.6263279,47.3991459,8.6305343
Zelglistrasse,1,1,427.5,47.411904,8.5286406,47.4136245,8.5239022
Hoffnungsweg,1,1,143.7,47.3412992,8.5360165,47.3405997,8.5373251
Unknown,1,1,142.5,47.4337759,8.5659475,47.4341044,8.5641697
Eichstrasse,1,1,261.3,47.3627691,8.5190567,47.3631954,8.5221089
Egglenweg,1,1,145.6,47.3621072,8.6216863,47.3630273,8.6203686
Unknown,1,1,296.4,47.4316347,8.5858282,47.433456,8.5834788
Unknown,1,1,171.4,47.3307075,8.6253931,47.3316357,8.6272033
Rüdenplatz,1,1,47.6,47.3707441,8.5430185,47.371011,8.5432814
Spitalgasse,1,1,112.4,47.3737683,8.5450692,47.3733714,8.5437014
Brunaubrücke,1,1,343.1,47.352912,8.5246518,47.352912,8.5246518
Unknown,1,2,500.0,47.4351461,8.5652106,47.4372091,8.5692321
Unknown,2,2,40.8,47.4372091,8.5692321,47.4369196,8.5692829
Unknown,1,4,500.0,47.4141543,8.6187843,47.4101953,8.6217139
Unknown,2,4,500.0,47.4101953,8.6217139,47.4075781,8.6232373
Unknown,3,4,500.0,47.4075781,8.6232373,47.411842,8.6217401
Unknown,4,4,205.3,47.411842,8.6217401,47.4132451,8.6200557
Birkenweg,1,5,500.0,47.4107614,8.5011996,47.4152054,8.5007693
Birkenweg,2,5,500.0,47.4152054,8.5007693,47.4175276,8.4953664
Birkenweg,3,5,500.0,47.4175276,8.4953664,47.4199967,8.4902172
Birkenweg,4,5,500.0,47.4199967,8.4902172,47.4204972,8.4837116
Birkenweg,5,5,87.3,47.4204972,8.4837116,47.4205232,8.4825604
Liebensteinstrasse,1,1,110.7,47.3760777,8.4913859,47.375278,8.4905559
Unknown,1,2,500.0,47.4021359,8.4512067,47.4057363,8.4539334
Unknown,2,2,76.4,47.4057363,8.4539334,47.4061196,8.4547728
Hausäcker,1,1,51.4,47.3902865,8.4774016,47.3898978,8.4771046
Hönggerbergring,1,2,500.0,47.4084521,8.5054156,47.4089091,8.5035462
Hönggerbergring,2,2,458.1,47.4089091,8.5035462,47.4090648,8.5035725
Othmar-Ammann-Weg,1,1,121.2,47.4090638,8.5063309,47.4095564,8.504904
Unknown,1,1,124.3,47.3287008,8.54355,47.3287846,8.54511
Spindelstrasse,1,1,201.6,47.3394273,8.5172904,47.3389877,8.5198261
Friedackerstrasse,1,1,450.1,47.4043832,8.552704,47.4081307,8.55492
Mühlesteg,1,1,110.7,47.3757014,8.5419444,47.3754931,8.5433769
Grenzsteig,1,1,99.0,47.3348122,8.5417998,47.3353353,8.5428553
Unknown,1,1,346.5,47.4429126,8.5219317,47.4412409,8.5197481
Unknown,1,1,132.5,47.3354528,8.6106013,47.3354233,8.6122129
Flüelastrasse,1,2,500.0,47.3803268,8.4936361,47.384085,8.4972721
Flüelastrasse,2,2,17.3,47.384085,8.4972721,47.3842147,8.4973978
Brandholzstrasse,1,1,473.4,47.3955268,8.577523,47.3937147,8.5725839
Hardeggweg,1,1,56.0,47.3956673,8.5038946,47.3960879,8.503896
Unknown,1,8,500.0,47.4203832,8.6265176,47.4183743,8.6240214
Unknown,2,8,500.0,47.4183743,8.6240214,47.4206141,8.6267743
Unknown,3,8,500.0,47.4206141,8.6267743,47.4238327,8.6307125
Unknown,4,8,500.0,47.4238327,8.6307125,47.4263852,8.6361545
Unknown,5,8,500.0,47.4263852,8.6361545,47.4242047,8.632745
Unknown,6,8,500.0,47.4242047,8.632745,47.4211003,8.6279507
Unknown,7,8,500.0,47.4211003,8.6279507,47.4199187,8.6259837
Unknown,8,8,416.8,47.4199187,8.6259837,47.4203832,8.6265176
Unknown,1,1,200.9,47.4124697,8.5885744,47.4121829,8.5865424
Unknown,1,2,500.0,47.4205631,8.6240063,47.4197552,8.6300954
Unknown,2,2,78.7,47.4197552,8.6300954,47.4193211,8.6309169
Unknown,1,1,207.2,47.4472404,8.5895574,47.4478891,8.5900414
Unknown,1,12,500.0,47.3460456,8.602901,47.3468641,8.5992023
Unknown,2,12,500.0,47.3468641,8.5992023,47.3455527,8.5935851
Unknown,3,12,500.0,47.3455527,8.5935851,47.3475677,8.5886575
Unknown,4,12,500.0,47.3475677,8.5886575,47.3506927,8.5839859
Unknown,5,12,500.0,47.3506927,8.5839859,47.3495314,8.5889802
Unknown,6,12,500.0,47.3495314,8.5889802,47.3479878,8.5951952
Unknown,7,12,500.0,47.3479878,8.5951952,47.3464439,8.60141
